transaction_id,initiative_id,month,cost_category,cost_group,cost_type,vendor_id,cost_centre_id,amount,description
CT-00644,AI-004,2026-03,employees,People,programme,,CC-FIN-AI,31958.43,Finance Close Copilot: employees
CT-00645,AI-004,2026-04,employees,People,programme,,CC-FIN-AI,33410.01,Finance Close Copilot: employees
CT-00646,AI-004,2026-05,employees,People,programme,,CC-FIN-AI,32982.59,Finance Close Copilot: employees
CT-00647,AI-004,2026-06,employees,People,programme,,CC-FIN-AI,36249.91,Finance Close Copilot: employees
CT-00648,AI-004,2026-07,employees,People,programme,,CC-FIN-AI,35187.04,Finance Close Copilot: employees
CT-00649,AI-004,2026-08,employees,People,programme,,CC-FIN-AI,34758.39,Finance Close Copilot: employees
CT-00650,AI-004,2025-10,training,People,programme,V-TRN-F,CC-FIN-AI,6200.36,Finance Close Copilot: training
CT-00651,AI-004,2025-11,training,People,programme,V-TRN-F,CC-FIN-AI,6854.33,Finance Close Copilot: training
CT-00652,AI-004,2025-12,training,People,programme,V-TRN-F,CC-FIN-AI,4601.2,Finance Close Copilot: training
CT-00653,AI-004,2026-01,training,People,programme,V-TRN-F,CC-FIN-AI,4793.59,Finance Close Copilot: training
CT-00654,AI-004,2026-02,training,People,programme,V-TRN-F,CC-FIN-AI,4400.84,Finance Close Copilot: training
CT-00655,AI-004,2026-03,training,People,programme,V-TRN-F,CC-FIN-AI,4543.53,Finance Close Copilot: training
CT-00656,AI-004,2026-04,training,People,programme,V-TRN-F,CC-FIN-AI,4738.89,Finance Close Copilot: training
CT-00657,AI-004,2026-05,training,People,programme,V-TRN-F,CC-FIN-AI,4648.06,Finance Close Copilot: training
CT-00658,AI-004,2026-06,training,People,programme,V-TRN-F,CC-FIN-AI,4427.15,Finance Close Copilot: training
CT-00659,AI-004,2026-07,training,People,programme,V-TRN-F,CC-FIN-AI,4459.22,Finance Close Copilot: training
CT-00660,AI-004,2026-08,training,People,programme,V-TRN-F,CC-FIN-AI,4548.93,Finance Close Copilot: training
CT-00661,AI-004,2025-10,data,Other,programme,V-DATA-E,CC-FIN-AI,10737.92,Finance Close Copilot: data
CT-00662,AI-004,2025-11,data,Other,programme,V-DATA-E,CC-FIN-AI,11246.3,Finance Close Copilot: data
CT-00663,AI-004,2025-12,data,Other,programme,V-DATA-E,CC-FIN-AI,7452.23,Finance Close Copilot: data
CT-00664,AI-004,2026-01,data,Other,programme,V-DATA-E,CC-FIN-AI,7711.34,Finance Close Copilot: data
CT-00665,AI-004,2026-02,data,Other,programme,V-DATA-E,CC-FIN-AI,8039.13,Finance Close Copilot: data
CT-00666,AI-004,2026-03,data,Other,programme,V-DATA-E,CC-FIN-AI,7705.61,Finance Close Copilot: data
CT-00667,AI-004,2026-04,data,Other,programme,V-DATA-E,CC-FIN-AI,7881.38,Finance Close Copilot: data
CT-00668,AI-004,2026-05,data,Other,programme,V-DATA-E,CC-FIN-AI,7408.86,Finance Close Copilot: data
CT-00669,AI-004,2026-06,data,Other,programme,V-DATA-E,CC-FIN-AI,7172.93,Finance Close Copilot: data
CT-00670,AI-004,2026-07,data,Other,programme,V-DATA-E,CC-FIN-AI,7633.25,Finance Close Copilot: data
CT-00671,AI-004,2026-08,data,Other,programme,V-DATA-E,CC-FIN-AI,6952.97,Finance Close Copilot: data
CT-00672,AI-004,2025-12,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00673,AI-004,2026-01,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00674,AI-004,2026-02,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00675,AI-004,2026-03,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00676,AI-004,2026-04,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00677,AI-004,2026-05,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00678,AI-004,2026-06,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00679,AI-004,2026-07,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00680,AI-004,2026-08,employees,Incremental operating cost,incremental_opex,,CC-FIN-OPS,10000.0,"Finance Close Copilot: business run cost (review, change management, support)"
CT-00681,AI-005,2025-09,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,13194.28,IT Service Desk AI: gpu
CT-00682,AI-005,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,13503.08,IT Service Desk AI: gpu
CT-00683,AI-005,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,8803.15,IT Service Desk AI: gpu
CT-00684,AI-005,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9644.56,IT Service Desk AI: gpu
CT-00685,AI-005,2026-01,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9366.46,IT Service Desk AI: gpu
CT-00686,AI-005,2026-02,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9386.38,IT Service Desk AI: gpu
CT-00687,AI-005,2026-03,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9148.35,IT Service Desk AI: gpu
CT-00688,AI-005,2026-04,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,8946.33,IT Service Desk AI: gpu
CT-00689,AI-005,2026-05,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9130.34,IT Service Desk AI: gpu
CT-00690,AI-005,2026-06,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,8898.54,IT Service Desk AI: gpu
CT-00691,AI-005,2026-07,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9836.03,IT Service Desk AI: gpu
CT-00692,AI-005,2026-08,gpu,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9099.46,IT Service Desk AI: gpu
CT-00693,AI-005,2025-09,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,11268.84,IT Service Desk AI: compute
CT-00694,AI-005,2025-10,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,11085.17,IT Service Desk AI: compute
CT-00695,AI-005,2025-11,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7882.49,IT Service Desk AI: compute
CT-00696,AI-005,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7752.64,IT Service Desk AI: compute
CT-00697,AI-005,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7872.3,IT Service Desk AI: compute
CT-00698,AI-005,2026-02,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7519.35,IT Service Desk AI: compute
CT-00699,AI-005,2026-03,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7542.47,IT Service Desk AI: compute
CT-00700,AI-005,2026-04,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7401.07,IT Service Desk AI: compute
CT-00701,AI-005,2026-05,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,8050.75,IT Service Desk AI: compute
CT-00702,AI-005,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7620.42,IT Service Desk AI: compute
CT-00703,AI-005,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,8379.5,IT Service Desk AI: compute
CT-00704,AI-005,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,7965.74,IT Service Desk AI: compute
CT-00705,AI-005,2025-09,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9121.12,IT Service Desk AI: storage
CT-00706,AI-005,2025-10,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,9129.39,IT Service Desk AI: storage
CT-00707,AI-005,2025-11,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,5901.93,IT Service Desk AI: storage
CT-00708,AI-005,2025-12,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6597.19,IT Service Desk AI: storage
CT-00709,AI-005,2026-01,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,5857.04,IT Service Desk AI: storage
CT-00710,AI-005,2026-02,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6636.21,IT Service Desk AI: storage
CT-00711,AI-005,2026-03,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6116.37,IT Service Desk AI: storage
CT-00712,AI-005,2026-04,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6160.97,IT Service Desk AI: storage
CT-00713,AI-005,2026-05,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6210.96,IT Service Desk AI: storage
CT-00714,AI-005,2026-06,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6030.79,IT Service Desk AI: storage
CT-00715,AI-005,2026-07,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,6201.2,IT Service Desk AI: storage
CT-00716,AI-005,2026-08,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,5984.5,IT Service Desk AI: storage
CT-00717,AI-005,2025-09,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,4556.48,IT Service Desk AI: networking
CT-00718,AI-005,2025-10,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,4438.2,IT Service Desk AI: networking
CT-00719,AI-005,2025-11,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,2952.27,IT Service Desk AI: networking
CT-00720,AI-005,2025-12,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3172.33,IT Service Desk AI: networking
CT-00721,AI-005,2026-01,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,2973.73,IT Service Desk AI: networking
CT-00722,AI-005,2026-02,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3143.91,IT Service Desk AI: networking
CT-00723,AI-005,2026-03,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3280.3,IT Service Desk AI: networking
CT-00724,AI-005,2026-04,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3168.54,IT Service Desk AI: networking
CT-00725,AI-005,2026-05,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3210.72,IT Service Desk AI: networking
CT-00726,AI-005,2026-06,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3048.95,IT Service Desk AI: networking
CT-00727,AI-005,2026-07,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,2980.31,IT Service Desk AI: networking
CT-00728,AI-005,2026-08,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,3048.18,IT Service Desk AI: networking
CT-00729,AI-005,2025-09,software,Software,programme,V-SW-A,CC-TEC-AI,17628.22,IT Service Desk AI: software
CT-00730,AI-005,2025-10,software,Software,programme,V-SW-A,CC-TEC-AI,18763.76,IT Service Desk AI: software
CT-00731,AI-005,2025-11,software,Software,programme,V-SW-A,CC-TEC-AI,11915.0,IT Service Desk AI: software
CT-00732,AI-005,2025-12,software,Software,programme,V-SW-A,CC-TEC-AI,11625.72,IT Service Desk AI: software
CT-00733,AI-005,2026-01,software,Software,programme,V-SW-A,CC-TEC-AI,13208.88,IT Service Desk AI: software
CT-00734,AI-005,2026-02,software,Software,programme,V-SW-A,CC-TEC-AI,11978.59,IT Service Desk AI: software
CT-00735,AI-005,2026-03,software,Software,programme,V-SW-A,CC-TEC-AI,12828.35,IT Service Desk AI: software
CT-00736,AI-005,2026-04,software,Software,programme,V-SW-A,CC-TEC-AI,12989.16,IT Service Desk AI: software
CT-00737,AI-005,2026-05,software,Software,programme,V-SW-A,CC-TEC-AI,12970.24,IT Service Desk AI: software
CT-00738,AI-005,2026-06,software,Software,programme,V-SW-A,CC-TEC-AI,12202.73,IT Service Desk AI: software
CT-00739,AI-005,2026-07,software,Software,programme,V-SW-A,CC-TEC-AI,11896.13,IT Service Desk AI: software
CT-00740,AI-005,2026-08,software,Software,programme,V-SW-A,CC-TEC-AI,12159.13,IT Service Desk AI: software
CT-00741,AI-005,2025-09,saas,Software,programme,V-SAAS-B,CC-TEC-AI,13035.43,IT Service Desk AI: saas
CT-00742,AI-005,2025-10,saas,Software,programme,V-SAAS-B,CC-TEC-AI,13477.0,IT Service Desk AI: saas
CT-00743,AI-005,2025-11,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9372.33,IT Service Desk AI: saas
CT-00744,AI-005,2025-12,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9212.12,IT Service Desk AI: saas
CT-00745,AI-005,2026-01,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9418.99,IT Service Desk AI: saas
CT-00746,AI-005,2026-02,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9765.96,IT Service Desk AI: saas
CT-00747,AI-005,2026-03,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9157.86,IT Service Desk AI: saas
CT-00748,AI-005,2026-04,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9212.17,IT Service Desk AI: saas
CT-00749,AI-005,2026-05,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9416.72,IT Service Desk AI: saas
CT-00750,AI-005,2026-06,saas,Software,programme,V-SAAS-B,CC-TEC-AI,8927.84,IT Service Desk AI: saas
CT-00751,AI-005,2026-07,saas,Software,programme,V-SAAS-B,CC-TEC-AI,8605.44,IT Service Desk AI: saas
CT-00752,AI-005,2026-08,saas,Software,programme,V-SAAS-B,CC-TEC-AI,9513.39,IT Service Desk AI: saas
CT-00753,AI-005,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,55341.32,IT Service Desk AI: cloud
CT-00754,AI-005,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,56878.09,IT Service Desk AI: cloud
CT-00755,AI-005,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,38926.51,IT Service Desk AI: cloud
CT-00756,AI-005,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,37558.32,IT Service Desk AI: cloud
CT-00757,AI-005,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,40341.74,IT Service Desk AI: cloud
CT-00758,AI-005,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,35399.26,IT Service Desk AI: cloud
CT-00759,AI-005,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,36955.52,IT Service Desk AI: cloud
CT-00760,AI-005,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,36181.84,IT Service Desk AI: cloud
CT-00761,AI-005,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,35061.77,IT Service Desk AI: cloud
CT-00762,AI-005,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,36587.39,IT Service Desk AI: cloud
CT-00763,AI-005,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,38797.08,IT Service Desk AI: cloud
CT-00764,AI-005,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,37691.31,IT Service Desk AI: cloud
CT-00765,AI-005,2025-09,vendors,Services,programme,V-SVC-D,CC-TEC-AI,10637.35,IT Service Desk AI: vendors
CT-00766,AI-005,2025-10,vendors,Services,programme,V-SVC-D,CC-TEC-AI,11016.75,IT Service Desk AI: vendors
CT-00767,AI-005,2025-11,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7931.88,IT Service Desk AI: vendors
CT-00768,AI-005,2025-12,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7334.44,IT Service Desk AI: vendors
CT-00769,AI-005,2026-01,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7916.44,IT Service Desk AI: vendors
CT-00770,AI-005,2026-02,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7627.06,IT Service Desk AI: vendors
CT-00771,AI-005,2026-03,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7544.5,IT Service Desk AI: vendors
CT-00772,AI-005,2026-04,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7891.2,IT Service Desk AI: vendors
CT-00773,AI-005,2026-05,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7619.38,IT Service Desk AI: vendors
CT-00774,AI-005,2026-06,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7997.05,IT Service Desk AI: vendors
CT-00775,AI-005,2026-07,vendors,Services,programme,V-SVC-D,CC-TEC-AI,8031.12,IT Service Desk AI: vendors
CT-00776,AI-005,2026-08,vendors,Services,programme,V-SVC-D,CC-TEC-AI,7854.2,IT Service Desk AI: vendors
CT-00777,AI-005,2025-09,consulting,Services,programme,V-SI-C,CC-TEC-AI,20036.44,IT Service Desk AI: consulting
CT-00778,AI-005,2025-10,consulting,Services,programme,V-SI-C,CC-TEC-AI,20783.63,IT Service Desk AI: consulting
CT-00779,AI-005,2025-11,consulting,Services,programme,V-SI-C,CC-TEC-AI,13167.26,IT Service Desk AI: consulting
CT-00780,AI-005,2025-12,consulting,Services,programme,V-SI-C,CC-TEC-AI,14371.01,IT Service Desk AI: consulting
CT-00781,AI-005,2026-01,consulting,Services,programme,V-SI-C,CC-TEC-AI,13349.24,IT Service Desk AI: consulting
CT-00782,AI-005,2026-02,consulting,Services,programme,V-SI-C,CC-TEC-AI,13087.67,IT Service Desk AI: consulting
CT-00783,AI-005,2026-03,consulting,Services,programme,V-SI-C,CC-TEC-AI,14008.39,IT Service Desk AI: consulting
CT-00784,AI-005,2026-04,consulting,Services,programme,V-SI-C,CC-TEC-AI,14905.37,IT Service Desk AI: consulting
CT-00785,AI-005,2026-05,consulting,Services,programme,V-SI-C,CC-TEC-AI,14274.93,IT Service Desk AI: consulting
CT-00786,AI-005,2026-06,consulting,Services,programme,V-SI-C,CC-TEC-AI,13967.78,IT Service Desk AI: consulting
CT-00787,AI-005,2026-07,consulting,Services,programme,V-SI-C,CC-TEC-AI,14070.85,IT Service Desk AI: consulting
CT-00788,AI-005,2026-08,consulting,Services,programme,V-SI-C,CC-TEC-AI,13578.48,IT Service Desk AI: consulting
CT-00789,AI-005,2025-09,employees,People,programme,,CC-TEC-AI,48940.1,IT Service Desk AI: employees
CT-00790,AI-005,2025-10,employees,People,programme,,CC-TEC-AI,52417.26,IT Service Desk AI: employees
CT-00791,AI-005,2025-11,employees,People,programme,,CC-TEC-AI,34167.8,IT Service Desk AI: employees
CT-00792,AI-005,2025-12,employees,People,programme,,CC-TEC-AI,37468.22,IT Service Desk AI: employees
CT-00793,AI-005,2026-01,employees,People,programme,,CC-TEC-AI,36077.81,IT Service Desk AI: employees
CT-00794,AI-005,2026-02,employees,People,programme,,CC-TEC-AI,37796.29,IT Service Desk AI: employees
CT-00795,AI-005,2026-03,employees,People,programme,,CC-TEC-AI,35438.14,IT Service Desk AI: employees
CT-00796,AI-005,2026-04,employees,People,programme,,CC-TEC-AI,34443.11,IT Service Desk AI: employees
CT-00797,AI-005,2026-05,employees,People,programme,,CC-TEC-AI,34779.59,IT Service Desk AI: employees
CT-00798,AI-005,2026-06,employees,People,programme,,CC-TEC-AI,36514.76,IT Service Desk AI: employees
CT-00799,AI-005,2026-07,employees,People,programme,,CC-TEC-AI,34954.94,IT Service Desk AI: employees
CT-00800,AI-005,2026-08,employees,People,programme,,CC-TEC-AI,34777.1,IT Service Desk AI: employees
CT-00801,AI-005,2025-09,training,People,programme,V-TRN-F,CC-TEC-AI,6899.38,IT Service Desk AI: training
CT-00802,AI-005,2025-10,training,People,programme,V-TRN-F,CC-TEC-AI,6826.96,IT Service Desk AI: training
CT-00803,AI-005,2025-11,training,People,programme,V-TRN-F,CC-TEC-AI,4667.4,IT Service Desk AI: training
CT-00804,AI-005,2025-12,training,People,programme,V-TRN-F,CC-TEC-AI,4582.5,IT Service Desk AI: training
CT-00805,AI-005,2026-01,training,People,programme,V-TRN-F,CC-TEC-AI,4843.81,IT Service Desk AI: training
CT-00806,AI-005,2026-02,training,People,programme,V-TRN-F,CC-TEC-AI,4467.76,IT Service Desk AI: training
CT-00807,AI-005,2026-03,training,People,programme,V-TRN-F,CC-TEC-AI,4713.77,IT Service Desk AI: training
CT-00808,AI-005,2026-04,training,People,programme,V-TRN-F,CC-TEC-AI,4287.24,IT Service Desk AI: training
CT-00809,AI-005,2026-05,training,People,programme,V-TRN-F,CC-TEC-AI,4814.06,IT Service Desk AI: training
CT-00810,AI-005,2026-06,training,People,programme,V-TRN-F,CC-TEC-AI,4487.21,IT Service Desk AI: training
CT-00811,AI-005,2026-07,training,People,programme,V-TRN-F,CC-TEC-AI,4604.44,IT Service Desk AI: training
CT-00812,AI-005,2026-08,training,People,programme,V-TRN-F,CC-TEC-AI,4779.51,IT Service Desk AI: training
CT-00813,AI-005,2025-09,data,Other,programme,V-DATA-E,CC-TEC-AI,11236.72,IT Service Desk AI: data
CT-00814,AI-005,2025-10,data,Other,programme,V-DATA-E,CC-TEC-AI,10643.71,IT Service Desk AI: data
CT-00815,AI-005,2025-11,data,Other,programme,V-DATA-E,CC-TEC-AI,7684.9,IT Service Desk AI: data
CT-00816,AI-005,2025-12,data,Other,programme,V-DATA-E,CC-TEC-AI,8718.34,IT Service Desk AI: data
CT-00817,AI-005,2026-01,data,Other,programme,V-DATA-E,CC-TEC-AI,7466.48,IT Service Desk AI: data
CT-00818,AI-005,2026-02,data,Other,programme,V-DATA-E,CC-TEC-AI,7693.07,IT Service Desk AI: data
CT-00819,AI-005,2026-03,data,Other,programme,V-DATA-E,CC-TEC-AI,7520.67,IT Service Desk AI: data
CT-00820,AI-005,2026-04,data,Other,programme,V-DATA-E,CC-TEC-AI,7491.48,IT Service Desk AI: data
CT-00821,AI-005,2026-05,data,Other,programme,V-DATA-E,CC-TEC-AI,7592.13,IT Service Desk AI: data
CT-00822,AI-005,2026-06,data,Other,programme,V-DATA-E,CC-TEC-AI,7691.13,IT Service Desk AI: data
CT-00823,AI-005,2026-07,data,Other,programme,V-DATA-E,CC-TEC-AI,7111.32,IT Service Desk AI: data
CT-00824,AI-005,2026-08,data,Other,programme,V-DATA-E,CC-TEC-AI,8177.87,IT Service Desk AI: data
CT-00825,AI-005,2025-11,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,21000.0,"IT Service Desk AI: business run cost (review, change management, support)"
CT-00826,AI-005,2025-12,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,21000.0,"IT Service Desk AI: business run cost (review, change management, support)"
